2022-10-11 22:24:22,489 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:22,490 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:22,490 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:22,491 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:22,493 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:22,494 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:22,494 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:22,494 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:22,495 DEBUG   SenderThread:9943 [sender.py:send():301] send: files
2022-10-11 22:24:22,495 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-metadata.json with policy now
2022-10-11 22:24:22,791 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/wandb-summary.json
2022-10-11 22:24:22,792 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/wandb-metadata.json
2022-10-11 22:24:22,792 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/output.log
2022-10-11 22:24:22,792 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/model-best/variables
